S3,2020.02.10 16:04:00,29087.620339
B1,2020.02.11 08:08:00,28970.241731
B1,2020.02.11 08:09:00,28970.241731
B1,2020.02.11 15:20:00,28978.105984
B1,2020.02.11 15:31:00,28978.116083
B1,2020.02.11 16:16:00,28987.050232
B1,2020.02.11 16:17:00,28987.109638
B1,2020.02.11 17:15:00,28986.437163
B1,2020.02.11 17:16:00,28986.555777
B1,2020.02.11 17:17:00,28986.477361
B1,2020.02.11 17:21:00,28986.458549
B1,2020.02.11 17:22:00,28986.58746
B1,2020.02.11 17:26:00,28986.453004
B1,2020.02.11 17:27:00,28986.631222
B1,2020.02.11 17:31:00,28986.631222
B1,2020.02.12 08:03:00,29010.869104
B1,2020.02.12 08:21:00,29010.948114
B1,2020.02.12 08:22:00,29010.888906
B1,2020.02.12 08:23:00,29010.928312
B1,2020.02.12 08:26:00,29010.869104
B1,2020.02.12 09:36:00,29011.0295
B1,2020.02.12 09:38:00,29011.038609
B1,2020.02.12 17:00:00,29029.488928
S3,2020.02.13 11:52:00,29303.315564
S3,2020.02.13 11:53:00,29303.019128
S3,2020.02.13 13:30:00,29303.335949
S3,2020.02.13 13:31:00,29303.316345
B1,2020.02.13 18:25:00,29075.473656
B1,2020.02.13 18:28:00,29075.603557
B1,2020.02.13 18:29:00,29075.473854
B1,2020.02.13 19:12:00,29076.139795
B1,2020.02.13 19:13:00,29076.219003
B1,2020.02.13 19:14:00,29076.259003
B1,2020.02.13 20:43:00,29083.990884
B1,2020.02.13 20:44:00,29083.932468
B1,2020.02.13 20:47:00,29084.081181
B1,2020.02.13 21:05:00,29084.264944
S3,2020.02.14 16:37:00,29365.809543
S3,2020.02.14 16:40:00,29365.824395
S3,2020.02.14 16:57:00,29365.576078
S3,2020.02.14 17:03:00,29366.253821
S3,2020.02.14 17:06:00,29366.274811
S3,2020.02.14 17:07:00,29366.285504
S3,2020.02.14 17:12:00,29366.015207
S3,2020.02.14 18:51:00,29367.394372
S3,2020.02.14 19:49:00,29367.340221
S1,2020.02.18 09:35:00,29163.115137
S1,2020.02.18 09:36:00,29163.125038
S1,2020.02.18 18:16:00,29164.81697
S1,2020.02.18 18:19:00,29164.917564
S1,2020.02.18 18:20:00,29164.684099
S1,2020.02.18 18:43:00,29163.740336
S1,2020.02.18 18:44:00,29163.796574
S1,2020.02.20 15:37:00,29194.273401
S1,2020.02.20 15:38:00,29194.184491
S1,2020.02.21 08:18:00,29185.638373
S1,2020.02.21 08:19:00,29185.598967
S1,2020.02.21 09:14:00,29185.111442
S1,2020.02.21 10:02:00,29184.770056
S1,2020.02.21 10:07:00,29184.829264
S1,2020.02.21 11:51:00,29185.819165
S1,2020.02.21 11:52:00,29185.838967
S1,2020.02.21 17:41:00,29177.935775
S1,2020.02.21 17:42:00,29177.913597
S1,2020.02.24 10:01:00,29141.261663
S1,2020.02.24 10:04:00,29141.043841
S1,2020.02.24 16:36:00,29098.35985
S1,2020.02.24 19:34:00,29095.385791
